"i","Seed","R12","R15","R12R23","R12R25","R15R52","R15R52R23","R15R54","R12R23R34","R12R25R54","R15R52R23R34"
492,0.00004822022591083923,0.0035075166241215804,0.0017741248720582452,0.013148581028573409,0.008765720685715598,0.01133255684284391,0.011651770248209407,0.453045098867575,0.2574610307535297,0.1716406871690198,0.0676246926824621
493,0.00004725582139262249,0.0034674836441487373,0.001750086104965557,0.01304137802568544,0.008694252017123618,0.01126865563610698,0.011603247886784376,0.4530655695391756,0.25759251656381543,0.17172834437587697,0.0677412103849442
494,0.00004631070496477008,0.003427903815861779,0.0017263696615637438,0.012934969901426537,0.008623313267617684,0.011205082362532565,0.011554827341733173,0.45308576284038665,0.2577229303440723,0.17181528689604822,0.06785724286381205
495,0.00004538449086547471,0.003388772085933683,0.0017029712893249244,0.012829351844214392,0.008552901229476254,0.011141835798345594,0.011506509562491036,0.45310568249032773,0.2578522800430866,0.17190152002872439,0.06797279113722939
496,0.00004447680104816524,0.00335008345583812,0.001679886790394063,0.012724519055597943,0.008483012703731954,0.011078914717300116,0.0114582954816562,0.4531253321590507,0.2579805735615287,0.17198704904101914,0.0680878562328543
497,0.000043587265027201954,0.0033118329812872787,0.001657112020916125,0.012620466750505458,0.008413644500336964,0.0110163178908203,0.011410186015143438,0.45314471546817064,0.25810781875208466,0.17207187916805647,0.06820243918767085
498,0.000042715519726657944,0.0032740157716747704,0.0016346428903708699,0.012517190157486239,0.008344793438324151,0.010954044088139032,0.011362182062336926,0.45316383599148885,0.25823402341958973,0.17215601561305985,0.06831654104782228
499,0.000041861209332124806,0.003236626989523591,0.0016124753609152004,0.012414684518946048,0.008276456345964025,0.01089209207643413,0.01131428450624239,0.4531826972556085,0.2583591953211646,0.1722394635474431,0.06843016286844565
500,0.00004102398514548234,0.0031996618499391003,0.0015906054467330047,0.012312945091376367,0.00820863006091757,0.010830460620962254,0.011266494213638572,0.4532013027405421,0.25848334216635405,0.17232222811090275,0.06854330571350807
501,0.000040203505442572705,0.0031631156200669997,0.0015690292133924142,0.012211967145577566,0.008141311430385035,0.010769148485190479,0.01121881203522796,0.4532196558803121,0.2586064716172678,0.17240431441151194,0.06865597065564445
502,0.00003939943533372128,0.0031269836185562638,0.0015477427772104101,0.0121117459668761,0.008074497311250725,0.010708154430925626,0.011171238805786823,0.45323776006354355,0.25872859128872355,0.17248572752581579,0.06876815877599673
503,0.00003861144662704688,0.003091261215027005,0.0015267423046247037,0.012012276855335806,0.008008184570223861,0.010647477218441326,0.011123775344314508,0.45325561863404984,0.2588497087483923,0.17256647249892829,0.0688798711640546
504,0.000037839217694505985,0.0030559438295432325,0.0015060240115728246,0.011913555125963404,0.007942370083975593,0.010587115606602889,0.01107642245418201,0.4532732348914109,0.25896983151694564,0.17264655434463053,0.06899110891749774
505,0.00003708243334061589,0.0030210269320904803,0.0014855841628783437,0.0118155761089083,0.00787705073927219,0.010527068352989978,0.011029180923279808,0.4532906120915444,0.2590889670682053,0.17272597804547027,0.06910187314203955
506,0.00003634078467380359,0.0029865060420582673,0.0014654190716441634,0.011718335149656766,0.007812223433104501,0.010467334214017143,0.01098205152416495,0.4533077534472699,0.25920712282929437,0.17280474855286299,0.06921216495127236
507,0.00003561396898032753,0.0029523767277273567,0.0014455250986528043,0.011621827609220602,0.007747885072813725,0.01040791194505222,0.010935035014207404,0.45332466212886574,0.25932430618079094,0.17288287078719403,0.06932198546651401
508,0.000034901689600721,0.002918634605761792,0.0014258986517736208,0.011526048864320355,0.00768403257621356,0.010348800300532644,0.010888132135735643,0.4533413412646195,0.25944052445688315,0.17296034963792217,0.06943133581665609
509,0.000034203655808706586,0.002885275340705666,0.0014065361853768752,0.011430994307563195,0.007620662871708786,0.010289998034079694,0.010841343616181482,0.4533577939413707,0.25955578494552634,0.1730371899636843,0.06954021713801345
510,0.000033519582692532465,0.002852294644484596,0.001387434199754605,0.011336659347615526,0.00755777289841034,0.010231503898610701,0.010794670168224146,0.4533740232050481,0.259670094888602,0.1731133965924014,0.06964863057417527
511,0.00003284919103868181,0.0028196882759118735,0.0013685892405482152,0.011243039409370418,0.007495359606246935,0.01017331664644924,0.010748112489933568,0.45339003206119904,0.25978346148207815,0.17318897432138552,0.0697565772758575
512,0.00003219220721790818,0.002787452040199256,0.0013499978981827247,0.011150129934109949,0.007433419956073289,0.010115435029433347,0.010701671264912928,0.4534058234755131,0.25989589187617185,0.173263927917448,0.06986405840075684
513,0.00003154836307355004,0.0027555817884723642,0.001331656807307607,0.011057926379662537,0.007371950919775014,0.010057857799021784,0.010655347162440399,0.4534214003743383,0.26000739317551297,0.17333826211700873,0.06997107511340597
514,0.00003091739581207907,0.0027240734172906595,0.00131356264624415,0.010966424220555335,0.007310949480370214,0.010000583706398362,0.010609140837610125,0.45343676564519186,0.2601179724393096,0.17341198162620647,0.07007762858503037
515,0.00003029904789583751,0.002692922868171961,0.001295712136439279,0.010875618948161794,0.007250412632107853,0.009943611502574381,0.010563052931472415,0.4534519221372639,0.26022763668151516,0.17348509112101018,0.07018371999340647
516,0.000029693066937920778,0.0026621261271214773,0.0012781020419257666,0.010785506070844443,0.007190337380562953,0.009886939938489178,0.010517084071173136,0.4534668726619151,0.2603363928709968,0.17355759524733125,0.0702893505227212
517,0.000029099205599162384,0.0026316792241653157,0.0012607291687887748,0.010696081114092993,0.007130720742728654,0.009830567765108841,0.01047123487009234,0.4534816199931681,0.26044424793170523,0.17362949862113689,0.07039452136343294
518,0.00002851722148717915,0.0026015782328884358,0.0012435903646386554,0.010607339620657824,0.007071559747105207,0.009774493733523085,0.01042550592798207,0.45349616686819266,0.26055120874284615,0.17370080582856418,0.07049923371213386
519,0.00002794687705743557,0.002571819269977019,0.0012266825180899522,0.010519277150678935,0.007012851433785948,0.009718716595040344,0.010379897831103387,0.4535105159877847,0.2606572821390527,0.17377152142603522,0.07060348877141367
520,0.00002738793951628687,0.002542398494765219,0.0012100025582465362,0.010431889281810448,0.00695459285454029,0.009663235101281076,0.010334411152362595,0.45352467001683955,0.2607624749105595,0.17384164994037307,0.0707072877497247
521,0.000026840180725961147,0.002513312108786258,0.0011935474541928108,0.010345171609340719,0.006896781072893803,0.009608048004269343,0.010289046451446656,0.4535386315848194,0.2608667938033776,0.17391119586891848,0.07081063186124834
522,0.000026303377111441936,0.0024845563553278415,0.0011773142144909281,0.010259119746308139,0.006839413164205417,0.009553154056522633,0.010243804274957805,0.4535524032862139,0.26097024551947096,0.17398016367964741,0.0709135223257628
523,0.00002577730956921311,0.002456127518991855,0.0011612998866839478,0.010173729323612712,0.006782486215741799,0.009498552011140015,0.010198685156547363,0.45356598768099654,0.26107283671693404,0.17404855781128947,0.07101596036851238
524,0.00002526176337782887,0.0024280219252583125,0.0011455015568048832,0.010088995990123452,0.0067259973267489595,0.0094442406218886,0.010153689617048729,0.4535793872950737,0.2611745740101702,0.1741163826734469,0.07111794722007785
525,0.0000247565281102723,0.002400235940053522,0.0011299163488915668,0.010004915412781697,0.0066699436085211235,0.009390218643288355,0.010108818164609573,0.45359260462072915,0.2612754639700714,0.17418364264671438,0.07121948411624833
526,0.000024261397548066868,0.0023727659693224385,0.0011145414245072782,0.009921483276700404,0.0066143221844669284,0.009336484830695298,0.010064071294823207,0.4536056421170625,0.2613755131241992,0.17425034208279958,0.07132057229789443
527,0.000023776169597105535,0.002345608458605169,0.0010993739822670724,0.009838695285259479,0.006559130190172978,0.009283037940383064,0.010019449490859146,0.45361850221042216,0.2614747279569662,0.17431648530464425,0.07142121301084266
528,0.000023300646205163432,0.0023187598926176006,0.0010844112573697485,0.009756547160197228,0.006504364773464811,0.00922987672962292,0.009974953223592853,0.45363118729483287,0.26157311490981877,0.17438207660654598,0.07152140750575126
529,0.000022834633281060176,0.002292216794836116,0.0010696505211353986,0.009675034641697992,0.006450023094465321,0.00917699995676219,0.009930582951734662,0.4536436997324179,0.2616706803814207,0.17444712025428064,0.07162115703798719
530,0.000022377940615438995,0.0022659757270863663,0.0010550890805484782,0.009594153488476032,0.006396102325650681,0.00912440638130116,0.00988633912195789,0.45365604185381564,0.2617674307278377,0.17451162048522528,0.07172046286750454
531,0.000021930381803130224,0.0022400332891360695,0.001040724277806339,0.009513899477855716,0.0063425996519038035,0.009072094763968466,0.009842222169026117,0.45366821595859125,0.26186337226272244,0.1745755815084818,0.07181932625872411
532,0.00002149177416706762,0.0022143861182918004,0.0010265534898731665,0.0094342684058481,0.006289512270565394,0.009020063866794978,0.009798232515919667,0.45368022431564287,0.26195851125750097,0.17463900750500083,0.07191774848041438
533,0.00002106193868372628,0.0021890308889997425,0.0010125741280392626,0.009355256087223948,0.006236837391482625,0.008968312453186224,0.00975437057396124,0.4536920691636029,0.26205285394155947,0.1747019026277065,0.07201573080557358
534,0.000020640699910051756,0.002163964312450367,0.0009987836374856184,0.009276858355583246,0.00618457223705549,0.00891683928799335,0.009710636742940745,0.4537037527112341,0.2621464065024317,0.1747642710016213,0.07211327451131319
535,0.000020227885911850733,0.00213918313618701,0.0009851794968537173,0.0091990710634213,0.00613271404228086,0.008865643137582665,0.009667031411239297,0.45371527713782045,0.26223917508598754,0.17482611672399187,0.0722103808787426
536,0.000019823328193613728,0.0021146841437183162,0.0009717592178205154,0.009121890082191459,0.006081260054794299,0.008814722769903754,0.0096235549559524,0.4537266445935534,0.26233116579662175,0.17488744386441468,0.07230705119285499
537,0.000019426861629741453,0.0020904641541345153,0.0009585203446785393,0.009045311302364517,0.006030207534909671,0.008764076954556225,0.009580207743012298,0.45373785719991283,0.26242238469744367,0.17494825646496262,0.07240328674241452
538,0.000019038324397146623,0.002066520021727499,0.000945460453921049,0.00896933063348488,0.00597955375565658,0.00871370446285507,0.009536990127309512,0.45374891705004367,0.2625128378104673,0.17500855854031172,0.07249908881984464
539,0.0000186575579092037,0.0020428486356146736,0.0009325771538322089,0.008893944004223529,0.00592929600281568,0.00866360406789468,0.009493902452813547,0.4537598262091273,0.26260253111680215,0.17506835407786828,0.07259445872111774
540,0.00001828440675101964,0.002019446919366546,0.000919868084082213,0.008819147362427856,0.005879431574951899,0.00861377454461154,0.00945094505269278,0.45377058671474846,0.2626914705568444,0.17512764703789643,0.07268939774564587
541,0.00001791871861599925,0.001996311830638025,0.0009073309153273095,0.008744936675168423,0.00582995778344561,0.008564214669845598,0.00940811824943352,0.4537812005772571,0.26277966203046865,0.17518644135364594,0.0727839071961728
542,0.00001756034424367927,0.001973440360803396,0.0008949633488146724,0.008671307928782694,0.0057808719525217905,0.008514923222400357,0.009365422354958259,0.45379166978012625,0.26286711139722035,0.1752447409314804,0.07287798837866713
543,0.000017209137358805686,0.0019508295345949428,0.0008827631159920646,0.008598257128915814,0.0057321714192772035,0.008465898983101681,0.009322857670743078,0.4538019962803049,0.26295382447650817,0.1753025496510056,0.07297164260221671
544,0.000016864954611629582,0.001928476409745186,0.0008707279781222426,0.008525780300558467,0.005683853533705639,0.008417140734855359,0.009280424487934258,0.4538121820085664,0.26303980704779734,0.17535987136519837,0.07306487117892414
545,0.000016527655519397,0.0019063780766327076,0.0008588557259020475,0.008453873488081888,0.005635915658721252,0.008368647262703432,0.009238123087464047,0.4538222288698524,0.26312506485080295,0.17541670990053543,0.07315767542380348
546,0.000016197102409009062,0.0018845316579315275,0.0008471441790861328,0.008382532755270065,0.0055883551701800364,0.008320417353879292,0.009195953740165628,0.4538321387436128,0.2632096035856838,0.17547306905712265,0.07325005665467813
547,0.000015873160360828886,0.0018629343082640078,0.0008355911861152763,0.008311754185349199,0.005541169456899459,0.0082724497978616,0.009153916706887248,0.45384191348414066,0.2632934289132365,0.17552895260882445,0.07334201619207978
548,0.000015555697153612314,0.0018415832138572485,0.0008241946237492249,0.008241533881014458,0.005494355920676298,0.008224743386427003,0.009112012238605546,0.4538515549209035,0.26337654645508995,0.17558436430339344,0.07343355535914865
549,0.000015244583210540075,0.0018204755922029494,0.0008129523967040233,0.008171867964454094,0.0054479119763027216,0.008177296913701709,0.009070240576538052,0.45386106485886984,0.2634589617939001,0.1756393078626002,0.07352467548153471
550,0.000014939691546329287,0.0017996086917207036,0.0008018624372937748,0.008102752577370958,0.005401835051580631,0.008130109176211892,0.009028601952254882,0.4538704450788318,0.2635406804735446,0.17569378698236324,0.07361537788730009
551,0.00001464089771540271,0.001778979791424697,0.0007909227050767859,0.008034183881001468,0.005356122587334305,0.008083178972932991,0.008987096587789603,0.45387969733772365,0.26362170799931833,0.17574780533287904,0.07370566390682264
552,0.000014348079761094662,0.0017585862005937828,0.0007801311865060446,0.007966158056132086,0.005310772037421384,0.008036505105337878,0.008945724695749306,0.45388882336893616,0.26370204983812834,0.1758013665587524,0.07379553487270053
553,0.000014061118165872774,0.0017384252584448992,0.0007694858945839841,0.007898671303113338,0.005265780868742218,0.007990086377443943,0.00890448647942384,0.4538978248826266,0.26378171141868967,0.1758544742791266,0.07388499211965803
554,0.000013779895802555328,0.0017184943338098052,0.000758984868521484,0.007831719841871438,0.005221146561247619,0.007943921595859089,0.008863382132894266,0.4539067035660257,0.2638606981317208,0.17590713208781403,0.07397403698445226
555,0.000013504297886504227,0.0016987908248151,0.0007486261734010605,0.00776529991191756,0.005176866607945034,0.007898009569826675,0.008822411841140479,0.4539154610837394,0.2639390153301395,0.17595934355342652,0.0740626708057812
556,0.000013234211928774149,0.0016793121585655026,0.0007384078998441993,0.0076994077723547966,0.005132938514903192,0.007852349111269408,0.008781575780148035,0.4539240990780479,0.2640166683292587,0.17601111221950597,0.0741508949241926
557,0.000012969527690198674,0.0016600557908303584,0.0007283281636827824,0.007634039701882856,0.005089359801255232,0.007806939034832202,0.00874087411701417,0.4539326191691999,0.26409366240698223,0.176062441604655,0.07423871068199409
558,0.000012710137136394703,0.0016410192057333456,0.0007183851056345642,0.007569191998800545,0.005046127999200359,0.0077617781579240154,0.008700307010053022,0.45394102295570393,0.26417000280400105,0.17611333520266756,0.07432611942316422
559,0.000012455934393666816,0.0016221999154453545,0.0007085768909826507,0.007504860981006078,0.005003240654004048,0.007716865300758705,0.008659874608900036,0.4539493120146151,0.26424569472398907,0.17616379648265956,0.07441312249326475
560,0.000012206815705793486,0.0016035954598805078,0.0006989017092589336,0.007441042985995254,0.004960695323996832,0.007672199286394882,0.008619577054615588,0.4539574879018187,0.2643207433337991,0.1762138288891996,0.07449972123935375
561,0.00001196267939167762,0.0015852034063952955,0.0006893577739314396,0.007377734370857552,0.004918489580571697,0.007627778940774803,0.008579414479787802,0.4539655521523101,0.2643951537636591,0.17626343584243956,0.0745859170098999
562,0.000011723425803844073,0.0015670213494907983,0.0006799433220955429,0.007314931512270174,0.004876621008180112,0.0075836030927623034,0.008539387008634573,0.4539735062804708,0.26446893110736763,0.17631262073824527,0.07467171115469778
563,0.000011488957287767193,0.0015490469105179673,0.0006706566141690031,0.007252630806490102,0.00483508720432673,0.0075396705741797975,0.0084994947571048,0.45398135178034116,0.26454208042249033,0.17636138694832706,0.07475710502478412
564,0.000011259178142011855,0.0015312777373859352,0.0006614959335907814,0.007190828669344171,0.004793885779562777,0.007495980219844339,0.008459737832978832,0.4539890901258893,0.26461460673055526,0.17640973782037034,0.07484209997235518
565,0.000011033994579171625,0.0015137115042733326,0.0006524595865235912,0.0071295215362172475,0.004753014357478161,0.00745253086760279,0.00842011633596811,0.4539967227712769,0.2646865150172487,0.17645767667816598,0.07492669735068497
566,0.000010813314687588199,0.0014963459113425765,0.0006435459015601422,0.0070687058620385055,0.004712470574692333,0.007409321358366073,0.008380630357814046,0.45400425115112136,0.2647578102326109,0.17650520682174076,0.07501089851404465
567,0.000010597048393836439,0.0014791786844571123,0.0006347532294330343,0.007008378121265877,0.004672252080843913,0.007366350536142554,0.008341279982386101,0.45401167668075476,0.2648284972912313,0.17655233152748767,0.07509470481762279
568,0.000010385107425959722,0.0014622075749015722,0.0006260799427282579,0.0069485348078686905,0.004632356538579122,0.007323617248070544,0.008302065285779096,0.454019000756479,0.26489858107244396,0.17659905404829612,0.07517811761744665
569,0.000010177405277440531,0.001445430359104832,0.0006175244356022617,0.006889172435308553,0.00459278162353903,0.007281120344449956,0.008262986336409728,0.45402622475581816,0.2649680664205227,0.1766453776136819,0.07526113827030444
570,9.973857171891723e-6,0.0014288448383659347,0.0006090851235025437,0.006830287536518501,0.004553525024345662,0.007238858678773107,0.008224043195112331,0.45403335003776746,0.26503695814487577,0.1766913054299173,0.07534376813366854
571,9.774380028453894e-6,0.0014124488385828555,0.0006007604428917263,0.006771876663880464,0.004514584442586971,0.007196831107754706,0.008185235915233846,0.45404037794303864,0.26510526102024096,0.17673684068016074,0.07542600856561966
572,9.578892427884823e-6,0.001396240209984081,0.0005925488509750744,0.0067139363892010796,0.004475957592800714,0.007155036491361005,0.008146564542728036,0.4540473097943028,0.26517297978687976,0.1767819865245866,0.075507860924772
573,9.387314579327131e-6,0.00138021682686298,0.000584448825431416,0.006656463303685882,0.004437642202457248,0.007113473692838166,0.008108029116248921,0.4540541468964295,0.2652401191507718,0.1768267461005146,0.07558932657019929
574,9.199568287740594e-6,0.0013643765873149326,0.0005764588641474269,0.0065994540179119205,0.0043996360119412745,0.007072141578739825,0.00806962966724346,0.454060890536723,0.2653066837838086,0.17687112252253917,0.07567040686136178
575,9.015576921985788e-6,0.0013487174129772014,0.0005685774849552379,0.006542905161798828,0.004361936774532546,0.0070310390189538795,0.008031366220043464,0.4540675419851555,0.26537267832398775,0.1769151188826586,0.07575110315803421
576,8.835265383546076e-6,0.0013332372487715105,0.0005608032253733283,0.006486813384578374,0.004324542256385577,0.006990164886728514,0.007993238791956753,0.45407410249459734,0.26543810737560575,0.17695873825040392,0.07583141682023464
577,8.65856007587516e-6,0.001317934062649312,0.000553134642350665,0.0064311753547625465,0.004287450236508359,0.006949518058697465,0.007955247393357557,0.45408057330104395,0.2655029755094515,0.17700198367296777,0.0759113492081542
578,8.485388874357658e-6,0.0013028058453397125,0.00054557031201405,0.006375987760110185,0.004250658506740119,0.00690909741490455,0.007917392027776166,0.45408695562384027,0.26556728726299916,0.17704485817533286,0.07599090168208777
579,8.31568109687051e-6,0.001287850610100035,0.0005381088294186386,0.006321247307592205,0.004214164871728132,0.0068689018388274625,0.00787967269198783,0.45409325066590195,0.26563104714060026,0.17708736476040027,0.07607007560236553
580,8.149367474933103e-6,0.0012730663924689922,0.0005307488083015912,0.006266950723355437,0.00417796714890362,0.006828930217400848,0.007842089376100918,0.4540994596139338,0.2656942596136762,0.17712950640911754,0.07614887232928541
581,7.986380125434443e-6,0.0012584512500224438,0.0005234888808388202,0.006213094752685129,0.004142063168456748,0.006789181441038677,0.007804642063644313,0.454105583638645,0.26575692912090976,0.17717128608060656,0.07622729322304642
582,7.826652522925757e-6,0.0012440032621317168,0.0005163276974047979,0.006159676159966126,0.0041064507733107455,0.00674965440365592,0.007767330731654102,0.45411162389496246,0.2658190600684366,0.17721270671229114,0.07630533964368286
583,7.670119472467243e-6,0.0012297205297244615,0.0005092639263353872,0.006106691728642761,0.004071127819095169,0.006710348002689534,0.007730155350759497,0.4541175815222402,0.26588065683003625,0.17725377122002425,0.0763830129509994
584,7.516717083017899e-6,0.0012156011750480199,0.0005022962536936598,0.006054138261177502,0.004036092174118331,0.006671261139118786,0.007693115885268039,0.45412345764446715,0.26594172374732267,0.1772944824982152,0.076460314504507
585,7.366382741357543e-6,0.0012016433414352835,0.0004954233830386672,0.0060020125790083674,0.004001341719338907,0.006632392717484904,0.007656212293250071,0.45412925337047133,0.26600226512993447,0.17733484341995637,0.07653724566335968
586,7.219055086530395e-6,0.0011878451930730147,0.0004886440351971285,0.005950311522505143,0.003966874348336758,0.006593741645910083,0.0076194445266224795,0.45413496979412177,0.26606228525572456,0.17737485683714976,0.07661380778629218
587,7.074673984799788e-6,0.0011742049147726093,0.00048195694803800034,0.005899031950924443,0.003932687967282958,0.006555306836115846,0.007582812531231715,0.45414060799452793,0.26612178837094963,0.17741452558063314,0.0766900022315584
588,6.933180505103795e-6,0.0011607207117432768,0.0004753608762498958,0.005848170742363624,0.003898780494909079,0.006517087203440777,0.007546316246936093,0.454146169036236,0.26618077869045886,0.17745385246030598,0.07676583035687072
589,6.794516895001721e-6,0.001147390809367614,0.00046885459112131655,0.0057977247937135955,0.0038651498624757267,0.006479081666857631,0.0075099556076873766,0.45415165396942353,0.2662392603978825,0.17749284026525508,0.07684129351934008
590,6.658626557101691e-6,0.0011342134529795506,0.00046243688032366617,0.005747691020610543,0.0038317940137403586,0.006441289148989842,0.007473730541611648,0.45415706383009025,0.26629723764581964,0.17753149176387983,0.07691639307541695
591,6.525454025959659e-6,0.0011211869076446412,0.0004561065476970103,0.005698066357386604,0.003798710904924399,0.006403708576127419,0.007437640971089471,0.45416239964024785,0.2663547145560257,0.17756980970401723,0.07699113038083306
592,6.3949449454404676e-6,0.0011083094579426838,0.0004498624130385517,0.005648847757019508,0.003765898504679669,0.006366338878242264,0.007401686812835341,0.4541676624081059,0.26641169521959956,0.17760779681306646,0.07706550679054396
593,6.26704604653166e-6,0.0010955794077526393,0.00044370331189378634,0.005600032191081224,0.003733354794054146,0.006329178989002899,0.007365867977976441,0.45417285312825634,0.26646818369716974,0.17764545579811325,0.07713952365867231
594,6.141705125601032e-6,0.0010829950800398326,0.0004376280953503101,0.005551616649685623,0.0037010777664570785,0.006292227845788636,0.007330184372130694,0.45417797278185507,0.26652418401908057,0.1776827893460538,0.07721318233845208
595,6.018871023089014e-6,0.00107055481664541,0.0004316356298342424,0.005503598141435196,0.003669065427623461,0.006255484389703175,0.007294635895484119,0.45418302233680136,0.2665797001855774,0.17771980012371838,0.07728648418217339
596,5.898493602627237e-6,0.0010582569780780329,0.00042572479690923694,0.005455973693366851,0.0036373157955778973,0.00621894756558765,0.007259222442867497,0.4541880027479148,0.2666347361669918,0.1777564907779946,0.07735943054112823
597,5.780523730574695e-6,0.0010460999433077858,0.0004198944930780468,0.0054087403508968,0.003605826900597863,0.006182616322033146,0.007223943903832348,0.4541929149571099,0.2666892959039255,0.17779286393595037,0.07743202276555691
598,5.664913255963206e-6,0.0010340821095622748,0.00041414362958661435,0.0053618951777645784,0.003574596785176382,0.006146489611392665,0.0071888001627262235,0.4541977598935685,0.26674338330743447,0.17782892220495636,0.07750426220459523
599,5.5516149908439445e-6,0.001022201892124897,0.00040847113223065496,0.00531543525597621,0.003543623503984136,0.006110566389792587,0.007153791098767317,0.4542025384739098,0.2667970022592121,0.17786466817280813,0.0775761502062225
600,5.4405826910270695e-6,0.0010104577241352608,0.0004028759411647041,0.0052693576857465434,0.003512905123831025,0.006074845617143594,0.007118916586118399,0.4542072516023586,0.26685015661177186,0.17790010440784798,0.07764768811721016
601,5.331771037206529e-6,0.0009988480563917304,0.00039735701071359845,0.005223659585440784,0.0034824397236271855,0.006039326257151112,0.007084176493960076,0.4542119001709105,0.2669028501886293,0.1779352334590863,0.07771887728307135
602,5.225135616462401e-6,0.00098737135715608,0.00039191330918636154,0.005178338091515242,0.0034522253943434908,0.006004007277325237,0.007049570686563382,0.4542164850594957,0.2669550867844837,0.17797005785632256,0.07778971904801095
603,5.120632904133155e-6,0.0009760261119602329,0.00038654381869246423,0.0051333903584573235,0.0034222602389715456,0.0059688876489901775,0.0070150990233617,0.45422100713614016,0.26700687016539887,0.178004580110266,0.07786021475487659
604,5.018220246050494e-6,0.0009648108234150651,0.00038124753496043183,0.005088813558724783,0.003392542372483185,0.005933966347293219,0.006980761359022024,0.45422546725712504,0.26705820406898345,0.1780388027126557,0.07793036574511021
605,4.917855841129484e-6,0.0009537240110212539,0.00037602346715876877,0.005044604882684255,0.0033630699217894995,0.005899242351213215,0.006946557543515563,0.45422986626714373,0.2671090922045707,0.17807272813638053,0.07800017335870044
606,4.819498724306895e-6,0.0009427642109821518,0.00037087063771917297,0.005000761538549098,0.003333841025699395,0.005864714643568608,0.006912487422187687,0.4542342049994571,0.26715953825339755,0.17810635883559842,0.0780696389341356
607,4.723108749820758e-6,0.0009319299760186627,0.0003657880821620118,0.00495728075231656,0.0033048538348777034,0.00583038221102501,0.0068785508358272214,0.4542384842760462,0.26720954586878304,0.1781396972458554,0.07813876380835748
608,4.628646574824345e-6,0.000921219875186103,0.0003607748489240324,0.004914159767704293,0.0032761065118028588,0.005796244044102311,0.0068447476207351,0.4542427049077634,0.2672591186763062,0.1781727457842042,0.07820754931671575
609,4.53607364332786e-6,0.0009106324936930276,0.0003558299991882781,0.00487139584608623,0.003247597230724151,0.005762299137181368,0.0068110776087923625,0.45424686769448175,0.26730826027398324,0.17820550684932224,0.0782759967929231
610,4.445352170461304e-6,0.0009001664327219985,0.00035095260671618583,0.0048289862664278585,0.0032193241776185696,0.005728546488510252,0.006777540627527527,0.4542509734252416,0.2673569742324441,0.17823798282162948,0.07834410756901103
611,4.356445127052079e-6,0.0008898203092522805,0.0003461417576818353,0.004786928325220886,0.0031912855501472544,0.005694985100210074,0.006744136500183313,0.4542550228783961,0.26740526409510834,0.17827017606340567,0.0784118829752863
612,4.269316224511038e-6,0.0008795927558844407,0.000341396550508326,0.004745219336417346,0.003163479557611562,0.0056616139782803875,0.00671086504578274,0.454259016821754,0.2674531333783606,0.17830208891890714,0.07847932434028813
613,4.183929900020819e-6,0.0008694824206668361,0.0003367160957062543,0.0047038566313631425,0.003135904420908759,0.0056284321326041855,0.0066777260791945955,0.45426295601272143,0.26750058557172474,0.17833372371448325,0.07854643299074596
614,4.1002513020204034e-6,0.0008594879669239671,0.00033209951571426587,0.0046628375587310505,0.0031085583724873643,0.005595438576952498,0.0066447194111982745,0.4542668411984411,0.26754762413803834,0.17836508275869234,0.0786132102515379
615,4.018246275979997e-6,0.000849608073086681,0.0003275459447416568,0.0046221594844532135,0.00308143965630214,0.005562632328988585,0.006611844848548007,0.45427067311593,0.2675942525136257,0.1783961683424172,0.07867965744564989
616,3.937881350460399e-6,0.0008398414325242037,0.0003230545286129998,0.004581819791653128,0.0030545465277687493,0.00553001241027175,0.006579102194036458,0.4542744524922155,0.2676404741084702,0.17842698273898022,0.07874577589413537
617,3.859123723451194e-6,0.0008301867533779845,0.0003186244246147689,0.004541815880577149,0.0030278772537180964,0.005497577846260765,0.006546491246557724,0.4542781800444687,0.26768629230638674,0.17845752820425792,0.07881156691607573
618,3.7819412489821735e-6,0.0008206427583973328,0.0003142548013439391,0.004502145168525533,0.0030014301123503524,0.005465327666316927,0.006514011801169711,0.4542818564801373,0.2677317104651925,0.1784878069767951,0.0788770318285413
619,3.706302424002531e-6,0.0008112081847768298,0.0003099448385585364,0.0044628050897830285,0.0029752033931886826,0.005433260903706742,0.006481663649155916,0.4542854824970759,0.2677767319168778,0.1785178212779186,0.07894217194655301
620,3.6321763755224818e-6,0.0008018817839954972,0.00030569372703011363,0.004423793095549038,0.002949195397032689,0.005401376595604252,0.006449446578086597,0.45428905878367465,0.2678213599677756,0.17854757331185048,0.07900698858304457
621,3.5595328480120343e-6,0.0007926623216577042,0.00030150066839812896,0.004385106653867363,0.0029234044359115717,0.005369673783093003,0.006417360371879357,0.45429258601898653,0.2678655978987311,0.17857706526582082,0.07907148304882544
622,3.4883421910517965e-6,0.0007835485773357967,0.00029736487502620313,0.00434674324955555,0.00289782883303703,0.005338151511167672,0.006385404810859121,0.4542960648728527,0.26790944896526975,0.17860629931017993,0.07913565665254424
623,3.418575347230762e-6,0.0007745393444144283,0.0002932855698602322,0.004308700384133858,0.002872466922755902,0.005306808828735341,0.006353579671817536,0.45429949600602604,0.2679529163977653,0.1786352775985103,0.07919951070065283
624,3.350203840286148e-6,0.0007656334299365792,0.00028926198628833304,0.00427097557575385,0.0028473170505025633,0.005275644788616453,0.006321884728071773,0.4543028800702937,0.2679960034016066,0.17866400226773788,0.07926304649737101
