"i","Seed","R12","R15","R12R23","R12R25","R15R52","R15R52R23","R15R54","R12R23R34","R12R25R54","R15R52R23R34"
137,6.003872791546752e-22,5.295150623578401e-12,0,8.515841364848075e-10,5.677227576565384e-10,5.608572658344147e-7,8.410758222528404e-7,0.4545454545454326,0.272727271872512,0.18181818124834126,0.09090768897599877
138,4.202710954082728e-22,4.3786822465024725e-12,0,7.24396397038381e-10,4.829309313589208e-10,5.103801127730346e-7,7.653916028400117e-7,0.45454545454543693,0.2727272720002496,0.18181818133349967,0.0909078151373721
139,2.9418976678579107e-22,3.620833396203585e-12,0,6.161916467928376e-10,4.1079443119522514e-10,4.6444590330779136e-7,6.965170725635831e-7,0.4545454545454404,0.27272727210890907,0.1818181814059393,0.09090792994611253
140,2.0593283675005382e-22,2.99415069305462e-12,0,5.241389093958254e-10,3.4942593959721703e-10,4.2264577255228994e-7,6.338396429767469e-7,0.4545454545454431,0.2727272722013378,0.18181818146755846,0.09090803442367341
141,1.4415298572503771e-22,2.4759323039001716e-12,0,4.4582900401996113e-10,2.972193360133075e-10,3.846076534521729e-7,5.76801816059941e-7,0.4545454545454452,0.27272727227995863,0.18181818151997234,0.09090812949961986
142,1.0090709000752647e-22,2.0474055590140294e-12,0,3.7921176946391045e-10,2.5280784630927367e-10,3.4999296498184404e-7,5.248962324616454e-7,0.45454545454544687,0.27272727234683297,0.18181818156455523,0.09090821601989227
143,7.06349630052686e-23,1.6930469045830535e-12,0,3.225426192369907e-10,2.1502841282466052e-10,3.1849359840315324e-7,4.776611644407645e-7,0.45454545454544815,0.27272727240371475,0.1818181816024764,0.09090829475432714
144,4.9444474103688024e-23,1.4000195557225418e-12,0,2.743370427607642e-10,1.828913618405095e-10,2.898291747605352e-7,4.3467641363093365e-7,0.4545454545454492,0.27272727245209616,0.18181818163473065,0.0909083664035018
145,3.461113187258166e-23,1.1577084787773058e-12,0,2.3333187299282074e-10,1.5555458199521387e-10,2.63744549201376e-7,3.9555957731474175e-7,0.45454545454545,0.27272727249324674,0.18181818166216435,0.09090843160496385
146,2.4227792310807158e-23,9.57335857455184e-13,0,1.9845231561669375e-10,1.3230154374446252e-10,2.4000753990738114e-7,3.5996265014565434e-7,0.45454545454545064,0.2727272725282465,0.18181818168549754,0.09090849093890045
147,1.695945461756502e-23,7.916431128989368e-13,0,1.6878388392092541e-10,1.1252258928061696e-10,2.1840686142198824e-7,3.2756893121547047e-7,0.4545454545454512,0.2727272725580144,0.18181818170534278,0.09090854493329797
148,1.1871618232295523e-23,6.546279587456642e-13,0,1.4354851042527996e-10,9.569900695018665e-11,1.9875024397820893e-7,2.9809020906112884e-7,0.45454545454545164,0.27272727258333196,0.18181818172222117,0.09090859406863766
149,8.31013276260687e-24,5.413269658874566e-13,0,1.2208421445720387e-10,8.138947630480259e-11,1.8086272208688215e-7,2.712641996599983e-7,0.454545454545452,0.27272727260486423,0.18181818173657602,0.09090863878216902
150,5.817092933824815e-24,4.4763576025422233e-13,0,1.0382779701200391e-10,6.921853134133594e-11,1.6458507715191923e-7,2.4685221469881796e-7,0.4545454545454522,0.27272727262317686,0.18181818174878445,0.09090867947179897
151,4.071965053677372e-24,3.7016034021101555e-13,0,8.830011271222972e-11,5.886674180815316e-11,1.4977242025012508e-7,2.24637039437668e-7,0.4545454545454524,0.272727272638751,0.18181818175916722,0.09090871649963117
152,2.8503755375741632e-24,3.0609412748274123e-13,0,7.509353553303256e-11,5.0062357022021716e-11,1.3629290246079456e-7,2.0442100134452904e-7,0.45454545454545253,0.27272727265199603,0.18181818176799724,0.09090875019518709
153,1.9952628763019145e-24,2.5311629772650163e-13,0,6.386129190093166e-11,4.257419460062111e-11,1.2402654126561239e-7,1.860242123643212e-7,0.4545454545454526,0.2727272726632601,0.1818181817755066,0.09090878085833728
154,1.396684013411341e-24,2.0930770773564845e-13,0,5.430838326978659e-11,3.6205588846524395e-11,1.1286415257253652e-7,1.6928296922357815e-7,0.4545454545454527,0.27272727267283925,0.18181818178189274,0.09090880876196913
155,9.776788093879389e-25,1.73081373704669e-13,0,4.618386157973731e-11,3.0789241053158205e-11,1.0270637885751141e-7,1.540482975715697e-7,0.45454545454545275,0.2727272726809855,0.1818181817873236,0.09090883415441452
156,6.8437516657155755e-25,1.4312498210207115e-13,0,3.927425617773835e-11,2.6182837451825567e-11,9.346280477341097e-8,1.4018462703301028e-7,0.4545454545454528,0.2727272726879131,0.18181818179194198,0.09090885726165915
157,4.790626166000906e-25,1.1835335058449833e-13,0,3.33979807299882e-11,2.22653204866588e-11,8.505115235416387e-8,1.2756858540766573e-7,0.4545454545454528,0.2727272726938042,0.1818181817958694,0.0909088782893532
158,3.353438316200637e-25,9.786911682955434e-14,0,2.840057416074298e-11,1.8933716107161984e-11,7.739654865049734e-8,1.1608790130839063e-7,0.4545454545454528,0.2727272726988139,0.1818181817992092,0.09090889742464102
159,2.347406821340446e-25,8.093023122448489e-14,0,2.41506513679946e-11,1.6100434245329733e-11,7.043085927845602e-8,1.0564040549067679e-7,0.4545454545454528,0.272727272703074,0.18181818180204926,0.09090891483782622
160,1.6431847749383117e-25,6.692307582027913e-14,0,2.0536457956037953e-11,1.3690971970691969e-11,6.40920819485477e-8,9.613312200213631e-8,0.45454545454545275,0.2727272727066966,0.18181818180446432,0.09090893068388704
161,1.1502293424568186e-25,5.5340235774483994e-14,0,1.746293896665975e-11,1.16419593111065e-11,5.832379457726094e-8,8.748144107718515e-8,0.45454545454545275,0.2727272727097771,0.18181818180651796,0.09090894510385535
162,8.051605397197734e-26,4.5762118044300525e-14,0,1.4849244992298906e-11,9.899496661532605e-12,5.307465306854208e-8,7.960836642756086e-8,0.45454545454545275,0.27272727271239655,0.18181818180826426,0.0909089582260715
163,5.636123778038415e-26,3.7841751459721036e-14,0,1.2626610463404824e-11,8.41774030893655e-12,4.829793429493611e-8,7.244383023959551e-8,0.45454545454545275,0.27272727271462394,0.18181818180974918,0.09090897016732648
164,3.945286644626892e-26,3.1292217553238544e-14,0,1.0736548614237994e-11,7.1576990761586635e-12,4.39511202104224e-8,6.592406979020044e-8,0.45454545454545275,0.2727272727165179,0.18181818181101184,0.090908981033901
165,2.7617006512388266e-26,2.5876256822875715e-14,0,9.129315898540517e-12,6.086210599027011e-12,3.99955193930932e-8,5.999106014060839e-8,0.45454545454545275,0.2727272727181284,0.18181818181208548,0.09090899092251148
166,1.9331904558671792e-26,2.1397673911227915e-14,0,7.76260566350643e-12,5.17507044233762e-12,3.639592264898949e-8,5.4591997864895515e-8,0.45454545454545275,0.2727272727194978,0.18181818181299841,0.0909089999211705
167,1.3532333191070254e-26,1.7694230349671874e-14,0,6.600436880117401e-12,4.4002912534116006e-12,3.312028961159036e-8,4.9678831223570244e-8,0.45454545454545275,0.2727272727206622,0.18181818181377468,0.09090900810997019
168,9.472633233749188e-27,1.4631767404538204e-14,0,5.6122088258668725e-12,3.741472550577915e-12,3.013946354734741e-8,4.5207832605077837e-8,0.45454545454545275,0.27272727272165226,0.18181818181443474,0.09090901556179487
169,6.630843263624434e-27,1.2099346122984806e-14,0,4.7718969547557745e-12,3.1812646365038495e-12,2.7426911828720134e-8,4.113920943357743e-8,0.45454545454545275,0.2727272727224941,0.18181818181499595,0.09090902234296976
170,4.6415902845371064e-27,1.0005228524776803e-14,0,4.057368882101333e-12,2.7049125880675557e-12,2.4958489764637637e-8,3.743675008312563e-8,0.45454545454545275,0.27272727272320985,0.18181818181547316,0.09090902851385117
171,3.249113199175975e-27,8.273554357027605e-15,0,3.449802554286783e-12,2.2998683695245222e-12,2.2712225686218237e-8,3.406750164947417e-8,0.45454545454545275,0.27272727272381847,0.1818181818158789,0.09090903412936369
172,2.274379239423184e-27,6.841593026004041e-15,0,2.93319134794238e-12,1.9554608986282534e-12,2.0668125374773923e-8,3.100147671381269e-8,0.45454545454545275,0.27272727272433595,0.18181818181622386,0.09090903923948894
173,1.5920654675962301e-27,5.657471156119037e-15,0,2.493923118872954e-12,1.6626154125819695e-12,1.8807994091294108e-8,2.8211386490470442e-8,0.45454545454545275,0.2727272727247759,0.18181818181651718,0.09090904388971045
174,1.1144458273173618e-27,4.678293456021729e-15,0,2.1204221576620694e-12,1.413614771774713e-12,1.7115274623275585e-8,2.5672397985116345e-8,0.45454545454545275,0.27272727272515,0.18181818181676657,0.09090904812141842
175,7.801120791221539e-28,3.8685888194027355e-15,0,1.8028446567947304e-12,1.2018964378631536e-12,1.5574899907337616e-8,2.3361913003443695e-8,0.45454545454545275,0.2727272727254681,0.18181818181697862,0.09090905197227812
176,5.460784553855082e-28,3.1990253698908302e-15,0,1.532819696345228e-12,1.0218797975634854e-12,1.4173158915801494e-8,2.1259367044587526e-8,0.45454545454545275,0.27272727272573855,0.1818181818171589,0.09090905547656507
177,3.822549187698563e-28,2.645347902025184e-15,0,1.3032289483741633e-12,8.688192989161089e-13,1.2897574613477814e-8,1.934604629032153e-8,0.45454545454545275,0.2727272727259685,0.18181818181731219,0.09090905866547012
178,2.6757844313889966e-28,2.187499226674724e-15,0,1.1080193153232492e-12,7.386795435488327e-13,1.1736792898342816e-8,1.7604921061986304e-8,0.45454545454545275,0.272727272726164,0.1818181818174425,0.09090906156737706
179,1.8730491019722984e-28,1.8088935912887505e-15,0,9.420435814059934e-13,6.280290542706622e-13,1.0680481537553768e-8,1.6020494263539213e-8,0.45454545454545275,0.2727272727263302,0.1818181818175533,0.09090906420811522
180,1.3111343713806102e-28,1.4958158543349538e-15,0,8.009248908372666e-13,5.339499272248443e-13,9.719238199222898e-9,1.457866346238817e-8,0.45454545454545275,0.2727272727264715,0.1818181818176475,0.09090906661118936
181,9.177940599664275e-29,1.236924648776999e-15,0,6.809414919350114e-13,4.539609946233409e-13,8.844506761331635e-9,1.3266595380960005e-8,0.45454545454545275,0.27272727272659164,0.1818181818177276,0.09090906879798888
182,6.424558419764995e-29,1.0228415364886846e-15,0,5.789287180121327e-13,3.859524786747551e-13,8.048501152842527e-9,1.2072611682335851e-8,0.45454545454545275,0.2727272727266938,0.1818181818177957,0.09090907078797819
183,4.497190893835498e-29,8.458112705579595e-16,0,4.921956284698713e-13,3.281304189799142e-13,7.324136049111055e-9,1.0986085033741302e-8,0.45454545454545275,0.2727272727267806,0.18181818181785359,0.09090907259886995
184,3.148033625684849e-29,6.994208583460111e-16,0,4.1845411844671775e-13,2.7896941229781183e-13,6.664963804710357e-9,9.997344523100101e-9,0.45454545454545275,0.27272727272685443,0.1818181818179028,0.0909090742467827
185,2.203623537979394e-29,5.783672482476673e-16,0,3.557586328457691e-13,2.371724218971794e-13,6.0651170623017136e-9,9.097589587059019e-9,0.45454545454545275,0.2727272727269172,0.18181818181794465,0.09090907574638438
186,1.5425364765855764e-29,4.782652245124971e-16,0,3.0245489913314485e-13,2.0163659942209657e-13,5.519256526706673e-9,8.27881168460732e-9,0.45454545454545275,0.27272727272697056,0.18181818181798023,0.09090907711102282
187,1.0797755336099039e-29,3.954885510391824e-16,0,2.5713633026725713e-13,1.714242201781714e-13,5.02252343931267e-9,7.533723019319823e-9,0.45454545454545275,0.2727272727270159,0.1818181818180105,0.09090907835284458
188,7.558428735269334e-30,3.270386095131716e-16,0,2.1860695069208418e-13,1.457379671280561e-13,4.570496329782134e-9,6.85569167595999e-9,0.45454545454545275,0.2727272727270545,0.1818181818180362,0.09090907948290303
189,5.290900114688536e-30,2.7043577325127753e-16,0,1.858498697900287e-13,1.2389991319335245e-13,4.159151660107767e-9,6.238682594246383e-9,0.45454545454545275,0.2727272727270873,0.18181818181805806,0.09090908051125678
190,3.703630080281978e-30,2.236295817270187e-16,0,1.5800047303643895e-13,1.053336486909593e-13,3.784828010702842e-9,5.677203854519125e-9,0.45454545454545275,0.27272727272711517,0.18181818181807666,0.09090908144705917
191,2.592541056197387e-30,1.849244618127275e-16,0,1.3432362515292168e-13,8.954908343528112e-14,3.4441934897433688e-9,5.166257797304512e-9,0.45454545454545275,0.27272727272713887,0.18181818181809245,0.09090908229863975
192,1.8147787393381723e-30,1.5291830496052502e-16,0,1.1419428507409476e-13,7.612952338272983e-14,3.1342160756694624e-9,4.701296541785739e-9,0.45454545454545275,0.272727272727159,0.18181818181810588,0.09090908307357842
193,1.2703451175367219e-30,1.2645167525581905e-16,0,9.708102229080337e-14,6.472068152720224e-14,2.8521366288615854e-9,4.27818150732813e-9,0.45454545454545275,0.2727272727271762,0.1818181818181173,0.09090908377877291
194,8.892415822757064e-31,1.0456580838461978e-16,0,8.253200046730558e-14,5.5021333644870385e-14,2.595444332265924e-9,3.893146577826453e-9,0.45454545454545275,0.2727272727271907,0.181818181818127,0.09090908442050014
